company_name,year,Net Revenue,Cost of Goods,SG&A,Operating Profit,Net Profit,Inventory,Current Assets,Total Assets,Current Liabilities,Total Shareholder Equity,Total Liabilities and Shareholder Equity
dicks,2019,8436570.0,5998788.0,1986576.0,444733.0,319864.0,1824696.0,2122398.0,4187149.0,1504639.0,1904161.0,4187149.0
academy_sports,2024,6159291.0,4049080.0,1432356.0,677855.0,519190.0,1194159.0,1644900.0,4676713.0,879858.0,1954650.0,4676713.0
academy_sports,2023,6395073.0,4182571.0,1365953.0,846549.0,628001.0,1283517.0,1686675.0,4595439.0,1038716.0,1628306.0,4595439.0
academy_sports,2022,6773128.0,4422033.0,1443148.0,907947.0,671381.0,1171808.0,1715747.0,4584940.0,1127110.0,1466946.0,4584940.0
academy_sports,2021,5689233.0,3955188.0,1313647.0,420398.0,308764.0,990034.0,1415020.0,4384482.0,1167093.0,0.0,4384482.0
best_buy,2024,43452000.0,33849000.0,7876000.0,1574000.0,1241000.0,4958000.0,7897000.0,14967000.0,7909000.0,3053000.0,14967000.0
best_buy,2023,46298000.0,36386000.0,7970000.0,1795000.0,1419000.0,5140000.0,8802000.0,15803000.0,8979000.0,2795000.0,15803000.0
best_buy,2022,51761000.0,40121000.0,8635000.0,3039000.0,2454000.0,5965000.0,10539000.0,17504000.0,10674000.0,3020000.0,17504000.0
best_buy,2021,47262000.0,36689000.0,7928000.0,2391000.0,1798000.0,5612000.0,12540000.0,19067000.0,10521000.0,4587000.0,19067000.0
best_buy,2020,43638000.0,33590000.0,7998000.0,2009000.0,1541000.0,5174000.0,8857000.0,15591000.0,8060000.0,3479000.0,15591000.0
best_buy,2019,42879000.0,32918000.0,8015000.0,1900000.0,1464000.0,5409000.0,8870000.0,12901000.0,7513000.0,3306000.0,12901000.0
yeti,2024,1658713.0,715527.0,717728.0,225458.0,169885.0,337208.0,914405.0,1297192.0,398353.0,723610.0,1297192.0
yeti,2023,1595222.0,831821.0,637040.0,126361.0,89693.0,371412.0,718920.0,1076765.0,409040.0,526477.0,1076765.0
yeti,2022,1410989.0,594876.0,541175.0,274938.0,212602.0,318864.0,770167.0,1096364.0,403713.0,517823.0,1096364.0
yeti,2021,1091721.0,462918.0,414570.0,214233.0,155801.0,140111.0,476497.0,737067.0,287759.0,288418.0,737067.0
yeti,2020,297602.0,438420.0,385543.0,89771.0,50434.0,185700.0,360547.0,629539.0,170312.0,122005.0,629539.0
yeti,2019,778833.0,395705.0,280972.0,102156.0,57763.0,145423.0,297013.0,514213.0,187338.0,28971.0,514213.0
sherwin_williams,2024,23051900.0,12293800.0,7065400.0,3109900.0,2388800.0,2329800.0,5512900.0,22954400.0,6626900.0,3715800.0,22954400.0
sherwin_williams,2023,22148900.0,12823800.0,6014500.0,2573100.0,2020100.0,2626500.0,5907700.0,22594000.0,5960700.0,3102100.0,22594000.0
sherwin_williams,2022,19944600.0,11401900.0,5572500.0,2248600.0,1864400.0,1927200.0,5053700.0,20666700.0,5719500.0,2437200.0,20666700.0
sherwin_williams,2021,18361700.0,9679100.0,5477900.0,2519200.0,2030400.0,1804100.0,4591400.0,20401600.0,4594400.0,3610800.0,20401600.0
sherwin_williams,2020,17900800.0,9864700.0,5274900.0,1981800.0,1541300.0,1889600.0,4631700.0,20496200.0,4521900.0,4123300.0,20496200.0
sherwin_williams,2019,17534493.0,10115931.0,5033780.0,0.0,1108746.0,1815275.0,4344487.0,19134279.0,4297747.0,3730745.0,19134279.0
rh,2024,3029126.0,1640107.0,1022948.0,366071.0,127561.0,754126.0,1101902.0,4143897.0,872868.0,-297394.0,4143897.0
rh,2023,3590477.0,1778492.0,1089828.0,722157.0,528642.0,801841.0,2512664.0,5309289.0,885973.0,784661.0,5309289.0
rh,2022,3758820.0,1903409.0,928230.0,927181.0,688546.0,734289.0,3091442.0,5540470.0,1063758.0,1170277.0,5540470.0
rh,2021,2848626.0,1523095.0,858673.0,466858.0,271815.0,544227.0,801484.0,2898313.0,921632.0,447026.0,2898313.0
rh,2020,2647437.0,1552426.0,732180.0,362831.0,220375.0,438696.0,596952.0,2445694.0,982912.0,18651.0,2445694.0
rh,2019,670891.0,1504806.0,711617.0,289230.0,36127.0,531947.0,682693.0,1806034.0,918172.0,-22962.0,1806034.0
william_sonoma,2024,7750652.0,4447051.0,2059408.0,1244193.0,949762.0,1246369.0,2719797.0,5273548.0,1880315.0,2127861.0,5273548.0
william_sonoma,2023,8674417.0,4996684.0,2179311.0,1498422.0,1127904.0,1456123.0,2036080.0,4663016.0,1636451.0,1701051.0,4663016.0
william_sonoma,2022,8245936.0,4613973.0,2178847.0,1453116.0,1126337.0,1246372.0,2323894.0,4625620.0,1771686.0,1664207.0,4625620.0
william_sonoma,2021,6783189.0,4146920.0,1725572.0,910697.0,680714.0,1006299.0,2467080.0,4661424.0,1848000.0,1651185.0,4661424.0
william_sonoma,2020,5898008.0,3758916.0,1673218.0,465874.0,356062.0,1100544.0,1755635.0,4054042.0,1609555.0,1235860.0,4054042.0
william_sonoma,2019,5671593.0,3570580.0,1665060.0,435953.0,333684.0,1124992.0,1694343.0,2812844.0,1074812.0,1155714.0,2812844.0
home_depot,2024,152669000.0,101709000.0,26598000.0,21689000.0,15143000.0,20976000.0,29775000.0,76530000.0,22015000.0,1044000.0,76530000.0
home_depot,2023,157403000.0,104625000.0,26284000.0,24039000.0,17105000.0,24886000.0,32471000.0,76445000.0,23110000.0,1562000.0,76445000.0
home_depot,2022,151157000.0,100325000.0,25406000.0,23040000.0,16433000.0,22068000.0,29055000.0,71876000.0,28693000.0,-1696000.0,71876000.0
home_depot,2021,132110000.0,87257000.0,24447000.0,18278000.0,12866000.0,16627000.0,28477000.0,70581000.0,23166000.0,3299000.0,70581000.0
home_depot,2020,110225000.0,72653000.0,19740000.0,15843000.0,11242000.0,14531000.0,19810000.0,51236000.0,18375000.0,-3116000.0,51236000.0
home_depot,2019,108203000.0,71043000.0,19513000.0,15530000.0,11121000.0,13925000.0,18529000.0,44003000.0,16716000.0,-1878000.0,44003000.0
lowes,2024,86377000.0,57533000.0,15570000.0,11557000.0,7726000.0,16894000.0,19071000.0,41795000.0,15568000.0,-15050000.0,41795000.0
lowes,2023,97059000.0,64802000.0,20332000.0,10159000.0,6437000.0,18532000.0,21442000.0,43708000.0,19511000.0,-14254000.0,43708000.0
lowes,2022,96250000.0,64194000.0,18301000.0,12093000.0,8442000.0,17605000.0,20060000.0,44640000.0,19668000.0,-4816000.0,44640000.0
lowes,2021,89597000.0,60025000.0,18526000.0,9647000.0,5835000.0,16193000.0,22326000.0,46735000.0,18730000.0,1437000.0,46735000.0
lowes,2020,72148000.0,49205000.0,15367000.0,6314000.0,4281000.0,13179000.0,15318000.0,39471000.0,15182000.0,1972000.0,39471000.0
lowes,2019,71309000.0,48401000.0,17413000.0,4018000.0,2314000.0,12561000.0,14228000.0,34508000.0,14497000.0,3644000.0,34508000.0
tractor_supply,2024,14555741.0,9327522.0,3356258.0,1478912.0,1107226.0,2645854.0,3263939.0,9188151.0,2177082.0,2149762.0,9188151.0
tractor_supply,2023,10620352.0,9232513.0,3194199.0,1434943.0,1088712.0,2709597.0,3157775.0,8489990.0,2376212.0,2042416.0,8489990.0
tractor_supply,2022,12731105.0,8253952.0,2900297.0,1306698.0,997114.0,2191192.0,3250440.0,7767467.0,2064842.0,2002665.0,7767467.0
tractor_supply,2021,10620352.0,6858803.0,2478524.0,996928.0,748958.0,1783270.0,3258685.0,7049116.0,1743798.0,1923840.0,7049116.0
tractor_supply,2020,8351931.0,5480161.0,1932572.0,743220.0,562354.0,1602781.0,1787887.0,5289268.0,1247600.0,1567123.0,5289268.0
tractor_supply,2019,7911046.0,5208518.0,1823440.0,701737.0,532357.0,1589542.0,1794399.0,3085262.0,938107.0,1561820.0,3085262.0
kroger,2024,150039000.0,116675000.0,26252000.0,3096000.0,2164000.0,9414000.0,12948000.0,50505000.0,16058000.0,11615000.0,50505000.0
kroger,2023,148258000.0,116480000.0,23848000.0,4126000.0,2244000.0,9756000.0,12670000.0,49623000.0,17238000.0,10042000.0,49623000.0
kroger,2022,137888000.0,107539000.0,23203000.0,3477000.0,1655000.0,8353000.0,12174000.0,49086000.0,16323000.0,9452000.0,49086000.0
kroger,2021,30737000.0,23691000.0,6338000.0,-158000.0,-77000.0,8436000.0,12503000.0,48662000.0,15366000.0,9576000.0,48662000.0
kroger,2020,28893000.0,22507000.0,4985000.0,537000.0,327000.0,8464000.0,10890000.0,45256000.0,14243000.0,8602000.0,45256000.0
kroger,2019,28091000.0,21902000.0,5013000.0,391000.0,259000.0,8123000.0,10803000.0,38118000.0,14274000.0,7886000.0,38118000.0
albertsons,2024,79237700.0,57192000.0,19932900.0,2068900.0,1296000.0,4945200.0,6287500.0,26221100.0,7457700.0,2747500.0,26221100.0
albertsons,2023,77649700.0,55894100.0,19596000.0,2307100.0,1513500.0,4782000.0,6270400.0,26168200.0,8428800.0,1610700.0,26168200.0
albertsons,2022,71887000.0,51164600.0,18300500.0,2436900.0,1619600.0,4500800.0,8366400.0,28123000.0,8348500.0,3024600.0,28123000.0
albertsons,2021,69690400.0,49275900.0,18835800.0,1617500.0,850200.0,4301300.0,6988000.0,26598000.0,6832200.0,1324300.0,26598000.0
albertsons,2020,62455100.0,44860900.0,16641900.0,1437100.0,466400.0,4352500.0,5731300.0,24735100.0,5904300.0,2278100.0,24735100.0
albertsons,2019,60534500.0,43639900.0,16107300.0,787300.0,131100.0,4332800.0,6250000.0,20776600.0,5152700.0,1450700.0,20776600.0
walgreens,2024,147658000.0,121134000.0,28113000.0,-14076000.0,-8636000.0,8320000.0,18335000.0,81037000.0,26953000.0,10445000.0,81037000.0
walgreens,2023,139081000.0,112009000.0,34205000.0,-6882000.0,-3528000.0,8257000.0,15503000.0,96628000.0,24535000.0,20020000.0,96628000.0
walgreens,2022,132703000.0,104437000.0,27295000.0,1387000.0,4065000.0,8353000.0,16902000.0,90124000.0,22583000.0,25275000.0,90124000.0
walgreens,2021,132509000.0,104442000.0,24586000.0,2342000.0,2512000.0,8159000.0,15814000.0,81285000.0,22054000.0,23419000.0,57145000.0
walgreens,2020,139537000.0,111520000.0,27045000.0,1312000.0,424000.0,9451000.0,18073000.0,87174000.0,27070000.0,20637000.0,87174000.0
walgreens,2019,136866000.0,106790000.0,25242000.0,4998000.0,3962000.0,9333000.0,18700000.0,67598000.0,25769000.0,23512000.0,67598000.0
cvs,2024,245138000.0,217098000.0,0.0,13743000.0,8368000.0,18025000.0,67858000.0,249728000.0,79189000.0,76636000.0,249728000.0
cvs,2023,322467000.0,196892000.0,0.0,7746000.0,4165000.0,19090000.0,65682000.0,228275000.0,69736000.0,71315000.0,228275000.0
cvs,2022,292111000.0,175803000.0,0.0,13193000.0,7898000.0,17760000.0,60008000.0,232999000.0,67807000.0,75381000.0,232999000.0
cvs,2021,268706000.0,163981000.0,0.0,13911000.0,7192000.0,18496000.0,56369000.0,230715000.0,62017000.0,69701000.0,230715000.0
cvs,2020,185236000.0,158719000.0,33541000.0,11987000.0,6631000.0,17516000.0,50302000.0,222449000.0,53303000.0,63864000.0,222449000.0
cvs,2019,194579000.0,156447000.0,0.0,4021000.0,-596000.0,16450000.0,45243000.0,196456000.0,44009000.0,58225000.0,196456000.0
rite_aid,2023,24091899.0,19287959.0,4902087.0,0.0,-749936.0,1900744.0,3301047.0,7527362.0,2727875.0,-641776.0,7527362.0
rite_aid,2022,24568255.0,19461760.0,5033876.0,0.0,-538478.0,1959389.0,3449355.0,8529003.0,2933088.0,99033.0,8529003.0
rite_aid,2021,5916856.0,4774297.0,1187541.0,0.0,-18495.0,1864890.0,3595174.0,9335404.0,2602946.0,615154.0,9335404.0
rite_aid,2020,21928393.0,17201635.0,4587336.0,-81612.0,-452174.0,1921604.0,3700641.0,9452369.0,2766463.0,674527.0,9452369.0
rite_aid,2019,5379645.0,4215281.0,1143202.0,-60625.0,-272979.0,1871941.0,4101719.0,7591367.0,2443135.0,1186690.0,7591367.0
